EWRB_ID,City,Postal_Code,PrimPropTypCalc,PrimPropTypSelf,Largest_PropTyp,All_Prop_Types,Thrd_Party_Cert,WN_Sit_Elc_Int1,WN_Sit_Elc_Int2,WN_Sit_Gas_Int1,WN_Sit_Gas_Int2,WN_Sit_Gas_Int3,All_Water_Int1,All_Water_Int2,Ind_Water_Int1,Ind_Water_Int2,Site_EUI1,Site_EUI2,Source_EUI1,Source_EUI2,WN_Site_EUI1,WN_Site_EUI2,WN_Source_EUI1,WN_Source_EUI2,GHG_Emiss_Int1,GHG_Emiss_Int2,Ener_Star_Score,Ener_Star_Certs,Data_Qual_Check,Data_Qual_Date
137895,Vaughan,L4K,Other,Non-Refrigerated Warehouse,Other,Other,Not Available,0.201500416,5.2,0.454150937,12.17562835,1.131152815,0.31252299,0.029034334,Not Available,Not Available,0.580476198,14.98,0.776939104,20.05,0.625813792,16.15,0.822276697,21.22,20.4514311,1.9,Not Available,Not Available,Yes,2021-06-17
137897,Toronto,M3M,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.205375424,5.3,0.908301875,24.3512567,2.26230563,2.046271778,0.190104857,0.190104857,0.190104857,1.048189663,27.05,1.256277593,32.42,1.097014764,28.31,1.305102694,33.68,43.05564442,4,Not Available,Not Available,Yes,2021-06-29
137898,Brampton,L6T,Other,Non-Refrigerated Warehouse,Other,Other,Not Available,0.124000256,3.2,0.227075469,6.087814174,0.565576408,0.224918762,0.020895635,Not Available,Not Available,0.370063264,9.55,0.491738515,12.69,0.403000832,10.4,0.524676083,13.54,12.91669333,1.2,Not Available,Not Available,Yes,2021-06-18
137899,Brampton,L6T,Other,Non-Refrigerated Warehouse,Other,Other,Not Available,0.178250368,4.6,0.227075469,6.087814174,0.565576408,0.143833918,0.013362607,Not Available,Not Available,0.342938208,8.85,0.517701069,13.36,0.371225766,9.58,0.545213625,14.07,8.611128884,0.8,Not Available,Not Available,Yes,2021-06-16
137900,Scarborough,M1W,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.1937504,5,0.681226406,18.26344252,1.696729223,2.488367533,0.231176894,Not Available,Not Available,0.89163934,23.01,1.089264748,28.11,0.932326924,24.06,1.126464825,29.07,35.52090665,3.3,Not Available,Not Available,Yes,2021-06-15
137901,Oakville,L6H,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.275125568,7.1,1.021839609,27.39516378,2.545093834,1.508015104,0.140099179,Not Available,Not Available,1.192339961,30.77,1.465140524,37.81,1.251627583,32.3,1.524040646,39.33,47.36120886,4.4,Not Available,Not Available,Yes,2021-06-16
137902,Toronto,M5R,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.263500544,6.8,0.908301875,24.3512567,2.26230563,2.03608524,0.189158496,Not Available,Not Available,1.069889708,27.61,1.335715257,34.47,1.117552307,28.84,1.38105285,35.64,40.9028622,3.8,Not Available,Not Available,Yes,2021-06-16
137903,Mississauga,L5A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing",Not Available,0.6781264,17.5,0.340613203,9.131721261,0.848364611,3.183904356,0.295794375,Not Available,Not Available,0.942789446,24.33,1.558140716,40.21,0.988127039,25.5,1.64222839,42.38,18.29864888,1.7,Not Available,Not Available,Yes,2021-06-16
137904,Toronto,M4Y,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.418500864,10.8,0.908301875,24.3512567,2.26230563,1.981485396,0.184086005,0.184086005,0.184086005,1.249302579,32.24,1.663928434,42.94,1.302777689,33.62,1.71507854,44.26,43.05564442,4,Not Available,Not Available,Yes,2021-07-15
137907,Toronto,M4Y,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.224750464,5.8,0.79476414,21.30734961,1.979517426,2.168102774,0.201423326,Not Available,Not Available,1.009827084,26.06,1.232252543,31.8,1.05632718,27.26,1.279915142,33.03,39.82647109,3.7,Not Available,Not Available,Yes,2021-06-16
137910,Toronto,M4Y,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.182125376,4.7,0.908301875,24.3512567,2.26230563,1.981485396,0.184086005,0.184086005,0.184086005,1.008664582,26.03,1.192339961,30.77,1.067564703,27.55,1.252790086,32.33,41.97925331,3.9,Not Available,Not Available,Yes,2021-07-15
137913,Torornto,M5S,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.317750656,8.2,0.340613203,9.131721261,0.848364611,0.716724822,0.066585911,Not Available,Not Available,0.579313696,14.95,0.884664326,22.83,0.602951244,15.56,0.909851878,23.48,15.06947555,1.4,Not Available,Not Available,No,Not Available
137914,Kanata,k2k,Other,Other,Other,"Other, Parking",Not Available,2.844255871,73.4,0.227075469,6.087814174,0.565576408,1.06877158,0.099292122,Not Available,Not Available,3.020956235,77.96,5.751286871,148.42,3.039168773,78.43,5.770661911,148.92,24.75699554,2.3,Not Available,Not Available,Yes,2021-04-26
137915,London,N6P,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.15500032,4,0.340613203,9.131721261,0.848364611,0.845075203,0.07851005,0.07851005,0.07851005,0.478175987,12.34,0.632401305,16.32,0.504138541,13.01,0.657588857,16.97,17.22225777,1.6,Not Available,Not Available,Yes,2021-07-13
137916,Toronto,M2N,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Office",Not Available,0.546376128,14.1,0.454150937,12.17562835,1.131152815,3.534321268,0.328349169,0.328349169,0.328349169,0.960614483,24.79,1.463978022,37.78,0.999364563,25.79,1.52636565,39.39,24.75699554,2.3,Not Available,Not Available,Yes,2021-05-20
137917,Georgetown,L7G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.228625472,5.9,0.681226406,18.26344252,1.696729223,1.255388958,0.116629443,Not Available,Not Available,0.890476838,22.98,1.125302323,29.04,0.940464441,24.27,1.166377407,30.1,33.36812443,3.1,Not Available,Not Available,No,Not Available
137918,Toronto,M4C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.25187552,6.5,0.79476414,21.30734961,1.979517426,2.604494068,0.241965401,Not Available,Not Available,1.016414598,26.23,1.268677619,32.74,1.049352166,27.08,1.300452684,33.56,38.75007998,3.6,Not Available,Not Available,No,Not Available
137919,Toronto,M4C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.313875648,8.1,0.681226406,18.26344252,1.696729223,2.600826914,0.241624711,Not Available,Not Available,0.958676979,24.74,1.272165126,32.83,0.990452044,25.56,1.298127679,33.5,33.36812443,3.1,Not Available,Not Available,No,Not Available
137920,Toronto,M4C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.248000512,6.4,0.681226406,18.26344252,1.696729223,2.508333148,0.23303176,Not Available,Not Available,0.880014316,22.71,1.12878983,29.13,0.912951884,23.56,1.158239891,29.89,32.29173332,3,Not Available,Not Available,No,Not Available
137921,Cornwall,K6H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.480500992,12.4,0.113537734,3.043907087,0.282788204,0,0,Not Available,Not Available,0.589388716,15.21,1.026489619,26.49,0.616513772,15.91,1.079964729,27.87,9.687519995,0.9,Not Available,Not Available,No,Not Available
137922,Mississauga,L4W,Office,Office,Office,Office,Not Available,0.282875584,7.3,0.340613203,9.131721261,0.848364611,0.443318139,0.0411856,Not Available,Not Available,0.554126144,14.3,0.828089209,21.37,0.587063712,15.15,0.86218928,22.25,15.06947555,1.4,Not Available,Not Available,Yes,2021-06-17
137923,Toronto,M3A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.236375488,6.1,1.021839609,27.39516378,2.545093834,1.706448867,0.158534277,Not Available,Not Available,1.219852518,31.48,1.460490514,37.69,1.283402649,33.12,1.522878143,39.3,49.51399109,4.6,Not Available,Not Available,No,Not Available
137924,Waterloo,N2L,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.197625408,5.1,0.340613203,9.131721261,0.848364611,0.936754046,0.087027293,0.087027293,0.087027293,0.50878855,13.13,0.701763948,18.11,0.534751104,13.8,0.7269515,18.76,16.14586666,1.5,Not Available,Not Available,Yes,2021-05-26
137925,Toronto,M4V,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Fitness Center/Health Club/Gym, Multifamily Housing, Parking",Not Available,0.209250432,5.4,0.79476414,21.30734961,1.979517426,1.243980036,0.11556952,0.11556952,0.11556952,0.911789382,23.53,1.118714809,28.87,0.958676979,24.74,1.166377407,30.1,35.52090665,3.3,Not Available,Not Available,Yes,2021-05-19
137927,Brampton,L6T,Other,Non-Refrigerated Warehouse,Other,Other,Not Available,0.081375168,2.1,0.340613203,9.131721261,0.848364611,0.088011689,0.008176553,Not Available,Not Available,0.337125696,8.7,0.418888365,10.81,0.36812576,9.5,0.451050931,11.64,12.91669333,1.2,Not Available,Not Available,Yes,2021-06-17
137928,Brampton,L6T,Other,Non-Refrigerated Warehouse,Other,Other,Not Available,0.104625216,2.7,0.454150937,12.17562835,1.131152815,0.041561076,0.00386115,Not Available,Not Available,0.466938464,12.05,0.570013677,14.71,0.51343856,13.25,0.616513772,15.91,18.29864888,1.7,Not Available,Not Available,Yes,2021-06-17
137929,Brampton,L6T,Other,Non-Refrigerated Warehouse,Other,Other,Not Available,0.124000256,3.2,0.454150937,12.17562835,1.131152815,0.090048997,0.008365825,Not Available,Not Available,0.521188576,13.45,0.644026329,16.62,0.570013677,14.71,0.69285143,17.88,20.4514311,1.9,Not Available,Not Available,Yes,2021-06-17
137932,Toronto,M2N,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.127875264,3.3,0.340613203,9.131721261,0.848364611,1.11685204,0.103758943,0.103758943,0.103758943,0.458800947,11.84,0.589388716,15.21,0.47003847,12.13,0.597526233,15.42,17.22225777,1.6,Not Available,Not Available,Yes,2021-07-13
137933,Milton,L9T,Other,Non-Refrigerated Warehouse,Other,Other,Not Available,0.007750016,0.2,0.227075469,6.087814174,0.565576408,0.000814923,7.57088E-05,Not Available,Not Available,0.234050483,6.04,0.241800499,6.24,0.261175539,6.74,0.269313056,6.95,11.84030222,1.1,Not Available,Not Available,Yes,2021-06-17
137934,Vaughan,L6A,Other,Other,Other,Other,Not Available,0.693626432,17.9,1.135377343,30.43907087,2.827882038,1.463194336,0.135935193,Not Available,Not Available,1.830941279,47.25,2.508680178,64.74,1.882866386,48.59,2.560992786,66.09,60.27790219,5.6,Not Available,Not Available,Yes,2021-06-17
137935,Toronto,M4Y,Retail Store,Other,Retail Store,Retail Store,Not Available,0.027125056,0.7,0.454150937,12.17562835,1.131152815,1.227681575,0.114055343,Not Available,Not Available,0.459963449,11.87,0.48941351,12.63,0.479338489,12.37,0.50878855,13.13,21.52782221,2,Not Available,Not Available,Yes,2021-06-18
137936,Peterborough,K9J,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.767251584,19.8,0,0,0,2.074794085,0.192754666,0.192754666,0.192754666,0.773451596,19.96,1.489940575,38.45,0.797089145,20.57,1.535278169,39.62,5.381955553,0.5,Not Available,Not Available,No,Not Available
137950,North York,M3A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.21312544,5.5,0.79476414,21.30734961,1.979517426,1.910587091,0.177499338,0.177499338,0.177499338,0.972239507,25.09,1.185752447,30.6,1.007502079,26,1.222177523,31.54,38.75007998,3.6,Not Available,Not Available,Yes,2021-05-20
137951,North York,M2N,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.224750464,5.8,1.135377343,30.43907087,2.827882038,0.980352429,0.091077715,0.091077715,0.091077715,1.305102694,33.68,1.533340665,39.57,1.378727846,35.58,1.608128319,41.5,54.89594664,5.1,Not Available,Not Available,Yes,2021-05-20
137964,Mississauga,L5R,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.120125248,3.1,0.79476414,21.30734961,1.979517426,1.959482474,0.182041867,0.182041867,0.182041867,0.848239251,21.89,0.971077004,25.06,0.915276889,23.62,1.039277145,26.82,36.59729776,3.4,Not Available,Not Available,Yes,2021-05-18
137971,Toronto,M1J,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Fitness Center/Health Club/Gym, Multifamily Housing, Parking",Not Available,0.003875008,0.1,0.567688672,15.21953543,1.413941019,1.661220637,0.154332437,0.154332437,0.154332437,0.492901017,12.72,0.502976038,12.98,0.518863571,13.39,0.529326093,13.66,23.68060443,2.2,Not Available,Not Available,Yes,2021-05-28
137972,Toronto,M5J,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Hotel, Multifamily Housing, Office, Pre-school/Daycare, Retail Store, Supermarket/Grocery Store",Not Available,0.21312544,5.5,Not Available,Not Available,Not Available,1.013764274,0.094181777,0.094181777,0.094181777,0.728114003,18.79,0.999364563,25.79,0.740514028,19.11,1.014089593,26.17,35.52090665,3.3,Not Available,Not Available,Yes,2021-06-01
137973,Thornhill,L4J,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.341000704,8.8,0.79476414,21.30734961,1.979517426,1.708078713,0.158685695,0.158685695,0.158685695,1.078802227,27.84,1.413990418,36.49,1.131114835,29.19,1.466303026,37.84,38.75007998,3.6,Not Available,Not Available,Yes,2021-05-25
137976,Oshawa,L1J,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Not Available,Not Available,Not Available,0.454150937,12.17562835,1.131152815,0.227770992,0.021160616,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,Not Available,Not Available,No,Not Available
137988,Etobicoke,M8V,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.434000896,11.2,0.567688672,15.21953543,1.413941019,0.889081048,0.082598327,0.082598327,0.082598327,0.972239507,25.09,1.396940383,36.05,1.005177075,25.94,1.426390444,36.81,29.06255999,2.7,Not Available,Not Available,Yes,2021-05-13
137989,Pickering,L1V,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.201500416,5.2,0.340613203,9.131721261,0.848364611,1.01539412,0.094333195,0.094333195,0.094333195,0.557613651,14.39,0.756401561,19.52,0.564588665,14.57,0.761051571,19.64,18.29864888,1.7,Not Available,Not Available,Yes,2021-06-28
137992,Pickering,L1V,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.244125504,6.3,0.454150937,12.17562835,1.131152815,0.950607738,0.088314343,0.088314343,0.088314343,0.679288902,17.53,0.919926899,23.74,0.691688928,17.85,0.93000192,24,22.60421332,2.1,Not Available,Not Available,Yes,2021-06-28
137993,Scarborough,M1B,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.182125376,4.7,0.567688672,15.21953543,1.413941019,1.551206026,0.144111746,0.144111746,0.144111746,0.681226406,17.58,0.861026777,22.22,0.709901465,18.32,0.889314336,22.95,25.83338665,2.4,Not Available,Not Available,Yes,2021-05-26
138012,Concord,L4K,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Not Available,1.011377087,26.1,0.79476414,21.30734961,1.979517426,1.200381653,0.111519098,0.111519098,0.111519098,1.746853606,45.08,2.733818143,70.55,1.786378687,46.1,2.765593208,71.37,41.97925331,3.9,Not Available,Not Available,Yes,2021-05-11
138015,Mississauga,L5R,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.577376192,14.9,0.79476414,21.30734961,1.979517426,2.106168623,0.195669455,0.195669455,0.195669455,1.272165126,32.83,1.835203788,47.36,1.33222775,34.38,1.89449141,48.89,37.67368887,3.5,Not Available,Not Available,Yes,2021-05-19
138034,Guelph,N1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.182125376,4.7,0.227075469,6.087814174,0.565576408,1.593174563,0.148010751,Not Available,Not Available,0.358825741,9.26,0.534751104,13.8,0.369288262,9.53,0.544051123,14.04,9.687519995,0.9,Not Available,Not Available,No,Not Available
138035,Toronto,M1V,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,"Manufacturing/Industrial Plant, Parking",Not Available,11.20652313,289.2,Not Available,Not Available,Not Available,3.878218795,0.360298293,Not Available,Not Available,18.98676419,489.98,29.82128655,769.58,Not Available,Not Available,Not Available,Not Available,477.9176531,44.4,Not Available,Not Available,No,Not Available
138039,Kitchener,N2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.228625472,5.9,0.340613203,9.131721261,0.848364611,1.239905421,0.115190976,Not Available,Not Available,0.509951053,13.16,0.733539014,18.93,0.531651097,13.72,0.755239059,19.49,15.06947555,1.4,Not Available,Not Available,No,Not Available
138040,Kitchener,N2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing",Not Available,0.217000448,5.6,0.340613203,9.131721261,0.848364611,1.131113193,0.105083848,Not Available,Not Available,0.516926067,13.34,0.729276505,18.82,0.534751104,13.8,0.744001536,19.2,16.14586666,1.5,Not Available,Not Available,No,Not Available
138041,Kitchener,N2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.23250048,6,0.340613203,9.131721261,0.848364611,1.147004193,0.10656017,Not Available,Not Available,0.568851174,14.68,0.798251648,20.6,0.585901209,15.12,0.812201676,20.96,18.29864888,1.7,Not Available,Not Available,No,Not Available
138042,Kitchener,N2G,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.267375552,6.9,0.681226406,18.26344252,1.696729223,1.320990264,0.122724003,Not Available,Not Available,0.941626944,24.3,1.203964985,31.07,0.973402009,25.12,1.235740051,31.89,34.44451554,3.2,Not Available,Not Available,No,Not Available
